-9.9975	0.999412	0	7495	0	7495	0	7495
-9.9925	0.999412	0	7495	0	7495	0	7495
-9.9875	0.999412	0	7495	0	7495	0	7495
-9.9825	0.999412	0	7495	0	7495	0	7495
-9.9775	0.999412	0	7495	0	7495	0	7495
-9.9725	0.999412	0	7495	0	7495	0	7495
-9.9675	0.999412	0	7495	0	7495	0	7495
-9.9625	0.999412	0	7495	0	7495	0	7495
-9.9575	0.999412	0	7495	0	7495	0	7495
-9.9525	0.999412	0	7495	0	7495	0	7495
-9.9475	0.999412	0	7495	0	7495	0	7495
-9.9425	0.999412	0	7495	0	7495	0	7495
-9.9375	0.999412	0	7495	0	7495	0	7495
-9.9325	0.999412	0	7495	0	7495	0	7495
-9.9275	0.999412	0	7495	0	7495	0	7495
-9.9225	0.999412	0	7495	0	7495	0	7495
-9.9175	0.999412	0	7495	0	7495	0	7495
-9.9125	0.999412	0	7495	0	7495	0	7495
-9.9075	0.999412	0	7495	0	7495	0	7495
-9.9025	0.999412	0	7495	0	7495	0	7495
-9.8975	0.999412	0	7495	0	7495	0	7495
-9.8925	0.999412	0	7495	0	7495	0	7495
-9.8875	0.999412	0	7495	0	7495	0	7495
-9.8825	0.999412	0	7495	0	7495	0	7495
-9.8775	0.999412	0	7495	0	7495	0	7495
-9.8725	0.999412	0	7495	0	7495	0	7495
-9.8675	0.999412	0	7495	0	7495	0	7495
-9.8625	0.999412	0	7495	0	7495	0	7495
-9.8575	0.999412	0	7495	0	7495	0	7495
-9.8525	0.999412	0	7495	0	7495	0	7495
-9.8475	0.999412	0	7495	0	7495	0	7495
-9.8425	0.999412	0	7495	0	7495	0	7495
-9.8375	0.999412	0	7495	0	7495	0	7495
-9.8325	0.999412	0	7495	0	7495	0	7495
-9.8275	0.999412	0	7495	0	7495	0	7495
-9.8225	0.999412	0	7495	0	7495	0	7495
-9.8175	0.999412	0	7495	0	7495	0	7495
-9.8125	0.999412	0	7495	0	7495	0	7495
-9.8075	0.999412	0	7495	0	7495	0	7495
-9.8025	0.999412	0	7495	0	7495	0	7495
-9.7975	0.999412	0	7495	0	7495	0	7495
-9.7925	0.999412	0	7495	0	7495	0	7495
-9.7875	0.999412	0	7495	0	7495	0	7495
-9.7825	0.999412	0	7495	0	7495	0	7495
-9.7775	0.999412	0	7495	0	7495	0	7495
-9.7725	0.999412	0	7495	0	7495	0	7495
-9.7675	0.999412	0	7495	0	7495	0	7495
-9.7625	0.999412	0	7495	0	7495	0	7495
-9.7575	0.999412	0	7495	0	7495	0	7495
-9.7525	0.999412	0	7495	0	7495	0	7495
-9.7475	0.999412	0	7495	0	7495	0	7495
-9.7425	0.999412	0	7495	0	7495	0	7495
-9.7375	0.999412	0	7495	0	7495	0	7495
-9.7325	0.999412	0	7495	0	7495	0	7495
-9.7275	0.999412	0	7495	0	7495	0	7495
-9.7225	0.999412	0	7495	0	7495	0	7495
-9.7175	0.999412	0	7495	0	7495	0	7495
-9.7125	0.999412	0	7495	0	7495	0	7495
-9.7075	0.999412	0	7495	0	7495	0	7495
-9.7025	0.999412	0	7495	0	7495	0	7495
-9.6975	0.999412	0	7495	0	7495	0	7495
-9.6925	0.999412	0	7495	0	7495	0	7495
-9.6875	0.999412	0	7495	0	7495	0	7495
-9.6825	0.999412	0	7495	0	7495	0	7495
-9.6775	0.999412	0	7495	0	7495	0	7495
-9.6725	0.999412	0	7495	0	7495	0	7495
-9.6675	0.999412	0	7495	0	7495	0	7495
-9.6625	0.999412	0	7495	0	7495	0	7495
-9.6575	0.999412	0	7495	0	7495	0	7495
-9.6525	0.999412	0	7495	0	7495	0	7495
-9.6475	0.999412	0	7495	0	7495	0	7495
-9.6425	0.999412	0	7495	0	7495	0	7495
-9.6375	0.999412	0	7495	0	7495	0	7495
-9.6325	0.999412	0	7495	0	7495	0	7495
-9.6275	0.999412	0	7495	0	7495	0	7495
-9.6225	0.999412	0	7495	0	7495	0	7495
-9.6175	0.999412	0	7495	0	7495	0	7495
-9.6125	0.999412	0	7495	0	7495	0	7495
-9.6075	0.999412	0	7495	0	7495	0	7495
-9.6025	0.999412	0	7495	0	7495	0	7495
-9.5975	0.999412	0	7495	0	7495	0	7495
-9.5925	0.999412	0	7495	0	7495	0	7495
-9.5875	0.999412	0	7495	0	7495	0	7495
-9.5825	0.999412	0	7495	0	7495	0	7495
-9.5775	0.999412	0	7495	0	7495	0	7495
-9.5725	0.999412	0	7495	0	7495	0	7495
-9.5675	0.999412	0	7495	0	7495	0	7495
-9.5625	0.999412	0	7495	0	7495	0	7495
-9.5575	0.999412	0	7495	0	7495	0	7495
-9.5525	0.999412	0	7495	0	7495	0	7495
-9.5475	0.999412	0	7495	0	7495	0	7495
-9.5425	0.999412	0	7495	0	7495	0	7495
