ri 	 ro 	 rad 	 gr_count 	 tot_part 	 samples 	 nHomo 	 rho
0	0.01	0.005	0	1000	1499	1
0.01	0.02	0.015	0	1000	1499	1
0.02	0.03	0.025	0	1000	1499	1
0.03	0.04	0.035	0	1000	1499	1
0.04	0.05	0.045	0	1000	1499	1
0.05	0.06	0.055	0	1000	1499	1
0.06	0.07	0.065	0	1000	1499	1
0.07	0.08	0.075	0	1000	1499	1
0.08	0.09	0.085	0	1000	1499	1
0.09	0.1	0.095	0	1000	1499	1
0.1	0.11	0.105	0	1000	1499	1
0.11	0.12	0.115	0	1000	1499	1
0.12	0.13	0.125	2	1000	1499	1
0.13	0.14	0.135	2	1000	1499	1
0.14	0.15	0.145	2	1000	1499	1
0.15	0.16	0.155	2	1000	1499	1
0.16	0.17	0.165	4	1000	1499	1
0.17	0.18	0.175	6	1000	1499	1
0.18	0.19	0.185	6	1000	1499	1
0.19	0.2	0.195	10	1000	1499	1
0.2	0.21	0.205	8	1000	1499	1
0.21	0.22	0.215	18	1000	1499	1
0.22	0.23	0.225	26	1000	1499	1
0.23	0.24	0.235	38	1000	1499	1
0.24	0.25	0.245	30	1000	1499	1
0.25	0.26	0.255	54	1000	1499	1
0.26	0.27	0.265	112	1000	1499	1
0.27	0.28	0.275	88	1000	1499	1
0.28	0.29	0.285	140	1000	1499	1
0.29	0.3	0.295	160	1000	1499	1
0.3	0.31	0.305	190	1000	1499	1
0.31	0.32	0.315	230	1000	1499	1
0.32	0.33	0.325	300	1000	1499	1
0.33	0.34	0.335	330	1000	1499	1
0.34	0.35	0.345	418	1000	1499	1
0.35	0.36	0.355	542	1000	1499	1
0.36	0.37	0.365	712	1000	1499	1
0.37	0.38	0.375	722	1000	1499	1
0.38	0.39	0.385	960	1000	1499	1
0.39	0.4	0.395	1020	1000	1499	1
0.4	0.41	0.405	1348	1000	1499	1
0.41	0.42	0.415	1580	1000	1499	1
0.42	0.43	0.425	1816	1000	1499	1
0.43	0.44	0.435	2282	1000	1499	1
0.44	0.45	0.445	2740	1000	1499	1
0.45	0.46	0.455	3164	1000	1499	1
0.46	0.47	0.465	3618	1000	1499	1
0.47	0.48	0.475	4196	1000	1499	1
0.48	0.49	0.485	5046	1000	1499	1
0.49	0.5	0.495	5564	1000	1499	1
0.5	0.51	0.505	6396	1000	1499	1
0.51	0.52	0.515	7402	1000	1499	1
0.52	0.53	0.525	8648	1000	1499	1
0.53	0.54	0.535	9592	1000	1499	1
0.54	0.55	0.545	11506	1000	1499	1
0.55	0.56	0.555	12572	1000	1499	1
0.56	0.57	0.565	14512	1000	1499	1
0.57	0.58	0.575	16300	1000	1499	1
0.58	0.59	0.585	18006	1000	1499	1
0.59	0.6	0.595	20840	1000	1499	1
0.6	0.61	0.605	22910	1000	1499	1
0.61	0.62	0.615	25494	1000	1499	1
0.62	0.63	0.625	28492	1000	1499	1
0.63	0.64	0.635	31274	1000	1499	1
0.64	0.65	0.645	34726	1000	1499	1
0.65	0.66	0.655	37984	1000	1499	1
0.66	0.67	0.665	42512	1000	1499	1
0.67	0.68	0.675	46280	1000	1499	1
0.68	0.69	0.685	50242	1000	1499	1
0.69	0.7	0.695	55668	1000	1499	1
0.7	0.71	0.705	60150	1000	1499	1
0.71	0.72	0.715	65312	1000	1499	1
0.72	0.73	0.725	70140	1000	1499	1
0.73	0.74	0.735	75716	1000	1499	1
0.74	0.75	0.745	81448	1000	1499	1
0.75	0.76	0.755	87958	1000	1499	1
0.76	0.77	0.765	93356	1000	1499	1
0.77	0.78	0.775	100556	1000	1499	1
0.78	0.79	0.785	107258	1000	1499	1
0.79	0.8	0.795	113598	1000	1499	1
0.8	0.81	0.805	120958	1000	1499	1
