-1.39309e-15	8.02438e-14	1.50671e-13
1.84115e-14	7.04705e-14	1.12488e-13
3.94042e-15	3.23643e-14	1.136e-13
4.46554e-14	3.24523e-14	1.61832e-13
7.56107e-14	6.61832e-14	2.03631e-13
7.58415e-14	1.85379e-14	2.35016e-13
1.01387e-13	5.2676e-14	2.47611e-13
1.00546e-13	2.57667e-14	2.41287e-13
7.82568e-14	3.7954e-14	2.49386e-13
6.84061e-14	3.35556e-14	2.40208e-13
6.51005e-14	5.01517e-14	2.30553e-13
2.875e-14	4.8711e-14	2.33416e-13
1.0594e-13	8.74474e-14	2.78286e-13
1.05407e-13	7.87471e-14	3.43702e-13
6.94349e-14	1.3275e-13	3.47355e-13
5.8239e-14	8.6067e-14	2.89737e-13
7.35371e-14	1.17767e-13	2.68616e-13
1.17283e-13	1.29954e-13	2.85414e-13
1.11776e-13	1.34555e-13	2.66521e-13
1.71952e-13	1.32159e-13	2.66751e-13
2.1585e-13	1.16324e-13	2.76584e-13
2.38638e-13	8.18184e-14	3.25307e-13
2.6808e-13	2.49991e-14	3.21175e-13
2.48909e-13	4.0758e-14	3.46559e-13
2.7434e-13	8.71894e-15	3.66928e-13
2.94475e-13	3.98345e-14	3.20368e-13
3.21625e-13	3.47001e-14	3.01874e-13
3.47407e-13	-1.47341e-14	3.17719e-13
4.12261e-13	8.48713e-16	3.02611e-13
4.43324e-13	-1.47595e-14	3.23373e-13
4.43273e-13	-1.08386e-14	2.68034e-13
4.35563e-13	-8.91062e-15	2.60872e-13
4.68242e-13	1.64833e-14	2.95693e-13
4.65189e-13	5.53333e-15	3.6794e-13
4.51061e-13	-6.08151e-15	3.6874e-13
4.48555e-13	4.30825e-14	3.60461e-13
4.58087e-13	3.94107e-14	3.37987e-13
4.27561e-13	2.74958e-14	3.2788e-13
4.76783e-13	-4.21969e-14	2.74631e-13
4.87015e-13	-3.43718e-14	3.41094e-13
5.66491e-13	-5.70221e-14	3.73791e-13
6.09208e-13	-5.60771e-14	3.40664e-13
6.60726e-13	-8.10318e-14	3.40132e-13
6.45527e-13	-1.15315e-13	3.26821e-13
6.21101e-13	-3.24448e-14	3.2417e-13
6.19694e-13	-3.30105e-14	3.59885e-13
5.85779e-13	7.33441e-15	3.34007e-13
5.98683e-13	-1.81816e-14	3.11439e-13
6.2376e-13	-3.41665e-14	3.43267e-13
5.93284e-13	-3.60311e-14	3.42121e-13
6.11308e-13	-6.23301e-14	3.62486e-13
6.43384e-13	1.65701e-14	3.71197e-13
6.37968e-13	-1.9386e-14	3.4547e-13
6.37286e-13	-4.56146e-15	3.65304e-13
5.80145e-13	-4.01766e-14	3.57643e-13
5.13826e-13	-8.01208e-14	3.69839e-13
4.73158e-13	-3.03473e-14	3.67603e-13
4.97958e-13	-5.25129e-14	3.22569e-13
5.23994e-13	-7.04862e-15	2.4972e-13
4.44697e-13	-7.5182e-14	2.30466e-13
3.91532e-13	-1.21265e-13	2.36182e-13
4.44341e-13	-1.1082e-13	2.74643e-13
4.82846e-13	-1.37933e-13	2.52828e-13
4.82136e-13	-1.54481e-13	2.49751e-13
5.11243e-13	-1.4368e-13	2.29937e-13
5.06824e-13	-1.00453e-13	2.27859e-13
4.98284e-13	-3.95774e-14	2.41075e-13
5.40106e-13	-4.93091e-14	3.10834e-13
5.14702e-13	-1.17853e-13	3.02117e-13
4.93966e-13	-8.18182e-14	3.18804e-13
4.67998e-13	-9.31065e-14	3.37768e-13
4.93796e-13	-1.14413e-13	3.49736e-13
5.17205e-13	-7.02056e-14	3.09959e-13
5.57788e-13	-9.11445e-15	3.11989e-13
6.0703e-13	-4.24274e-14	3.06406e-13
6.69689e-13	-4.42671e-14	2.94504e-13
