-3319.89	490.565	-2829.33
-3295.45	466.12	-2829.33
-3268.47	439.138	-2829.33
-3251.94	422.611	-2829.33
-3252.73	423.399	-2829.33
-3268.2	438.87	-2829.33
-3288.67	459.342	-2829.33
-3303.77	474.445	-2829.33
-3308.39	479.066	-2829.33
-3304.88	475.554	-2829.33
-3300.85	471.527	-2829.33
-3304.29	474.963	-2829.33
-3319.01	489.686	-2829.33
-3343.27	513.946	-2829.33
-3372	542.672	-2829.33
-3400.93	571.606	-2829.33
-3429.89	600.559	-2829.33
-3463.31	633.984	-2829.33
-3508.22	678.889	-2829.33
-3571	741.677	-2829.33
-3655.39	826.068	-2829.33
-3762.51	933.185	-2829.33
-3892.34	1063.01	-2829.33
-4044.93	1215.6	-2829.33
-4219.7	1390.38	-2829.33
-4413	1583.67	-2829.33
-4614.9	1785.57	-2829.33
-4807.35	1978.02	-2829.33
-4965.29	2135.97	-2829.33
-5064.81	2235.48	-2829.33
-5092.6	2263.27	-2829.33
-5050.81	2221.49	-2829.33
-4966.26	2136.93	-2829.33
-4881.26	2051.93	-2829.33
-4823.79	1994.47	-2829.33
-4796.2	1966.87	-2829.33
-4796.52	1967.19	-2829.33
-4816.54	1987.21	-2829.33
-4833.48	2004.15	-2829.33
-4835.23	2005.91	-2829.33
-4833.39	2004.06	-2829.33
-4840.24	2010.91	-2829.33
-4844.91	2015.58	-2829.33
-4837.28	2007.95	-2829.33
-4820.16	1990.83	-2829.33
-4800.13	1970.8	-2829.33
-4787.43	1958.1	-2829.33
-4794.64	1965.32	-2829.33
-4821.44	1992.12	-2829.33
-4847.88	2018.55	-2829.33
-4852.21	2022.88	-2829.33
-4845.01	2015.68	-2829.33
-4850.27	2020.94	-2829.33
-4868.71	2039.38	-2829.33
-4882.31	2052.99	-2829.33
-4880.34	2051.02	-2829.33
-4873.42	2044.09	-2829.33
-4876.75	2047.43	-2829.33
-4886.8	2057.48	-2829.33
-4889.97	2060.64	-2829.33
-4882.71	2053.38	-2829.33
-4872.94	2043.61	-2829.33
-4871.79	2042.46	-2829.33
-4883.42	2054.09	-2829.33
-4898.26	2068.94	-2829.33
-4901.58	2072.25	-2829.33
-4894.36	2065.03	-2829.33
-4888.3	2058.97	-2829.33
-4894.7	2065.37	-2829.33
-4913.2	2083.88	-2829.33
-4932.14	2102.81	-2829.33
-4940.2	2110.88	-2829.33
-4936.21	2106.88	-2829.33
-4926.77	2097.44	-2829.33
-4914.09	2084.77	-2829.33
-4901.53	2072.2	-2829.33
-4890.91	2061.58	-2829.33
-4886.1	2056.77	-2829.33
-4892.04	2062.71	-2829.33
-4905.07	2075.74	-2829.33
-4916.1	2086.78	-2829.33
-4927.49	2098.16	-2829.33
-4945.27	2115.94	-2829.33
-4959.91	2130.59	-2829.33
-4957.71	2128.38	-2829.33
-4940.57	2111.24	-2829.33
-4928.85	2099.53	-2829.33
-4935.44	2106.11	-2829.33
-4957.73	2128.4	-2829.33
-4983.23	2153.91	-2829.33
-4990.06	2160.73	-2829.33
-4969.18	2139.85	-2829.33
-4937.39	2108.07	-2829.33
-4921.13	2091.81	-2829.33
-4921.83	2092.5	-2829.33
-4931.21	2101.88	-2829.33
-4945.76	2116.44	-2829.33
-4954.75	2125.42	-2829.33
-4947.23	2117.9	-2829.33
-4928.81	2099.48	-2829.33
-4910.14	2080.82	-2829.33
-4899.22	2069.9	-2829.33
-4909.85	2080.53	-2829.33
-4944.98	2115.66	-2829.33
-4980.07	2150.74	-2829.33
-4992.5	2163.17	-2829.33
-4986.07	2156.75	-2829.33
-4982.78	2153.45	-2829.33
-4988.92	2159.6	-2829.33
-4985.68	2156.35	-2829.33
-4968.4	2139.07	-2829.33
-4956.07	2126.74	-2829.33
-4966.57	2137.24	-2829.33
-4989.97	2160.64	-2829.33
-5001	2171.67	-2829.33
-4989.93	2160.6	-2829.33
-4972.15	2142.82	-2829.33
-4962.91	2133.58	-2829.33
-4963.62	2134.3	-2829.33
-4973.84	2144.51	-2829.33
-4984.64	2155.31	-2829.33
-4983.44	2154.11	-2829.33
-4971.9	2142.57	-2829.33
-4954.52	2125.19	-2829.33
-4936.58	2107.25	-2829.33
-4929.24	2099.91	-2829.33
-4936.43	2107.11	-2829.33
-4949.76	2120.43	-2829.33
-4960.1	2130.78	-2829.33
-4960.23	2130.91	-2829.33
-4950.11	2120.79	-2829.33
-4944.4	2115.07	-2829.33
-4957.32	2127.99	-2829.33
-4986.17	2156.84	-2829.33
-5011.82	2182.49	-2829.33
-5024.23	2194.91	-2829.33
-5019.56	2190.23	-2829.33
-4992.32	2162.99	-2829.33
-4961.09	2131.76	-2829.33
-4953.46	2124.14	-2829.33
-4966.24	2136.91	-2829.33
-4978.05	2148.73	-2829.33
-4981.76	2152.44	-2829.33
-4983.67	2154.35	-2829.33
-4986.45	2157.13	-2829.33
-4988.67	2159.34	-2829.33
-4989.8	2160.47	-2829.33
-4987.54	2158.22	-2829.33
-4986.28	2156.95	-2829.33
-4993.62	2164.3	-2829.33
-5002.8	2173.47	-2829.33
-5001.18	2171.85	-2829.33
-4995.31	2165.99	-2829.33
-4990.72	2161.39	-2829.33
-4983.72	2154.39	-2829.33
-4979.08	2149.75	-2829.33
-4984.74	2155.41	-2829.33
-4994.29	2164.97	-2829.33
-4994.91	2165.59	-2829.33
-4988.03	2158.7	-2829.33
-4988.43	2159.11	-2829.33
-5000.4	2171.07	-2829.33
-5013.68	2184.36	-2829.33
-5015.43	2186.1	-2829.33
-5004.44	2175.12	-2829.33
-4985.4	2156.08	-2829.33
-4972.89	2143.56	-2829.33
-4977.09	2147.77	-2829.33
-4990.37	2161.04	-2829.33
-5005.71	2176.39	-2829.33
-5021.57	2192.25	-2829.33
-5031.89	2202.56	-2829.33
-5029.28	2199.95	-2829.33
-5014.87	2185.54	-2829.33
-5000.82	2171.49	-2829.33
-5000.1	2170.77	-2829.33
-5009.62	2180.3	-2829.33
-5022.21	2192.88	-2829.33
-5031.85	2202.52	-2829.33
-5031.49	2202.16	-2829.33
-5020.68	2191.35	-2829.33
-5003.05	2173.73	-2829.33
-4985.3	2155.97	-2829.33
-4976.29	2146.96	-2829.33
-4980.58	2151.25	-2829.33
-4998.57	2169.24	-2829.33
-5023.61	2194.28	-2829.33
-5041.83	2212.5	-2829.33
-5042.59	2213.26	-2829.33
-5028.74	2199.42	-2829.33
-5011.48	2182.15	-2829.33
-5001.55	2172.23	-2829.33
-5004.01	2174.68	-2829.33
-5009.53	2180.2	-2829.33
-5006.66	2177.33	-2829.33
-4995.89	2166.56	-2829.33
-4986.71	2157.38	-2829.33
-4978.23	2148.9	-2829.33
-4962.9	2133.57	-2829.33
